cell_label,class
155212117476950362121350264144506830456,05 OB-IMN GABA
159317506876873325161459400067918847556,05 OB-IMN GABA
160135148972770070328801354891684530193,05 OB-IMN GABA
164385026752042376485290477285366636697,05 OB-IMN GABA
166247840300395763054715738980151664367,05 OB-IMN GABA
166984206685057562105528155764390359855,05 OB-IMN GABA
167088474901095429917115421437995270069,05 OB-IMN GABA
169440916455650382252897506907928807257,05 OB-IMN GABA
173664000085623698569201515493549463799,05 OB-IMN GABA
183793735530315164918246025511388798442,05 OB-IMN GABA
186148775594423463852096104538511310473,05 OB-IMN GABA
19583981092436174845042129984506955006,05 OB-IMN GABA
199337506341996000981089941538249741106,31 OPC-Oligo
199344368733165283291458955296539085428,05 OB-IMN GABA
199420791364830836358554473258306392637,05 OB-IMN GABA
200797383294356941565353538254230757379,31 OPC-Oligo
20112155905556580865306333595838224020,05 OB-IMN GABA
209544098280000033070564298408627674216,05 OB-IMN GABA
21224174958550327848300572378817132915,31 OPC-Oligo
213127588745660562876124579044394545143,05 OB-IMN GABA
215826194410514586139147371643117405055,05 OB-IMN GABA
21953900708189217735662834931914063913,05 OB-IMN GABA
226402215477704634066727190503762063163,05 OB-IMN GABA
228372586886215532148783491683866683343,05 OB-IMN GABA
229832854340338862198226144300644866393,31 OPC-Oligo
229836786103877113113471663578451821531,05 OB-IMN GABA
23225353340445566422763204468873939468,05 OB-IMN GABA
232873611545033111889947340138927325655,05 OB-IMN GABA
234085754095906410877294417765409716893,05 OB-IMN GABA
236420489748349205806398097096521174950,05 OB-IMN GABA
243556510609961887863195695157927897459,30 Astro-Epen
248256596108537036843427153541923467560,05 OB-IMN GABA
249904042173052588589949051608987859562,05 OB-IMN GABA
253475201536300641071194009436247928134,05 OB-IMN GABA
253945677096259494142586280455895260986,05 OB-IMN GABA
261612567391178557416129432184411508366,05 OB-IMN GABA
262650601498822626701160518964278725115,30 Astro-Epen
262832993602165535818203252715720041473,34 Immune
266781471338875778924463521225310976227,05 OB-IMN GABA
273884753165664642852224473106469434939,05 OB-IMN GABA
278397840546375864009707747733124631185,05 OB-IMN GABA
279132950612893526478665715761747349312,30 Astro-Epen
282046198512106717271575557214602339877,05 OB-IMN GABA
287067165626350792630128570038208748692,05 OB-IMN GABA
290898906194677726996381708431684670679,33 Vascular
29125209775497323230652061270665715267,05 OB-IMN GABA
295826157351709311502851686639841458664,05 OB-IMN GABA
299881768854677125635972557029323462379,05 OB-IMN GABA
307465798610564160688481136941312109317,05 OB-IMN GABA
307969010586759102909563354044638214219,05 OB-IMN GABA
312541527260333276658325279644729746491,05 OB-IMN GABA
314210771078996265247379322764812298938,05 OB-IMN GABA
315070520284981667709518697572801806508,05 OB-IMN GABA
322561653505771168972841904908312656218,05 OB-IMN GABA
327074708937558972524593377174015140387,05 OB-IMN GABA
327182992111969438603822626055229981589,05 OB-IMN GABA
327834610915539265615823314707225198447,05 OB-IMN GABA
328659604762459575333973224760298524183,05 OB-IMN GABA
33127130547038354950909780829802476102,05 OB-IMN GABA
334962783631192739940035278139884420662,05 OB-IMN GABA
335705623170918510872144499544108613884,05 OB-IMN GABA
337657394423352827966702643323185266532,05 OB-IMN GABA
35135228227611682405711245340959076966,05 OB-IMN GABA
38155951481968448671729860308762559856,05 OB-IMN GABA
45861922967282251025852607279435997560,05 OB-IMN GABA
52433822825963333504936825045957150654,31 OPC-Oligo
54000099839646287117084132917875400779,05 OB-IMN GABA
54146151905285446980539338020931698707,05 OB-IMN GABA
68902433855229611257658439013386683665,05 OB-IMN GABA
71379162576027157661684986896470591222,05 OB-IMN GABA
7520713354079586048373986212388774794,05 OB-IMN GABA
82932833209387549563001235929613318892,05 OB-IMN GABA
84057085175477204734849534826312085381,05 OB-IMN GABA
85232824979021828892527133970711087800,05 OB-IMN GABA
86747554574222149822568683769348188349,05 OB-IMN GABA
8983960722488408175779901740779257600,05 OB-IMN GABA
94160109199904829398589343202464634755,05 OB-IMN GABA
9846340185493839568592299429632680007,05 OB-IMN GABA
98807038250349159189837162668523771363,05 OB-IMN GABA
111757288598876652299197224262081636711,05 OB-IMN GABA
126370503020736798570011454202750576778,05 OB-IMN GABA
129004428488188836623426358231062822152,05 OB-IMN GABA
131256482286631259570096022697425935089,33 Vascular
138129543673618896984482526771745138635,31 OPC-Oligo
13831628999621669236812361870558562004,05 OB-IMN GABA
143707089512732996365606691547034021458,05 OB-IMN GABA
145204756278012283248687883144770601737,05 OB-IMN GABA
165413696145888312137535170715000889075,05 OB-IMN GABA
170108797494684766859891480427144743648,05 OB-IMN GABA
177915104302434174055651506360018851914,05 OB-IMN GABA
182127510219911570373488995201682965512,05 OB-IMN GABA
193723539921484318213136576934552673130,05 OB-IMN GABA
195671447162255956195758942994844158441,05 OB-IMN GABA
199733256261892750477802792514271480606,31 OPC-Oligo
209199225525941488418792520849368281050,34 Immune
210194570001418075311899911285714624994,05 OB-IMN GABA
215333008638136649488684906764749441520,05 OB-IMN GABA
217019022032168628060444517154048414314,05 OB-IMN GABA
219637506259691791438029243624349056074,05 OB-IMN GABA
22117747985583292517862446339061854167,05 OB-IMN GABA
223775082852076665040764909251709708956,05 OB-IMN GABA
224699108848071551060022687868010544984,03 OB-CR Glut
225586756560185903565077978350816554379,05 OB-IMN GABA
228155063519036152927978614289416745112,05 OB-IMN GABA
230280902117178194112300106779985974533,05 OB-IMN GABA
231016193456995464203456208968242365970,05 OB-IMN GABA
232460164529300340807445642373011567812,05 OB-IMN GABA
232905174632863958867184188217859295116,05 OB-IMN GABA
236437453539350872202572813025048493109,05 OB-IMN GABA
236507596946578369722118522051955408768,05 OB-IMN GABA
260697017479220831679639533459540596897,33 Vascular
263331433702462912732592905593272264055,03 OB-CR Glut
266247007024695957812002911710888296199,05 OB-IMN GABA
27832432594114284523284409859991705175,05 OB-IMN GABA
288282385630582410676963728348258702104,05 OB-IMN GABA
290825499929051475370351039975681925561,05 OB-IMN GABA
291549924048416997481397091461987639892,05 OB-IMN GABA
29410689171117053998442522479315942207,33 Vascular
298635826226938236262444689466150221066,31 OPC-Oligo
300910325218169550779844620008258837136,05 OB-IMN GABA
306592493047707185820721342340973058992,05 OB-IMN GABA
308384214723712897306232630315185460997,05 OB-IMN GABA
308484612844885840770381356654284417904,05 OB-IMN GABA
316044189513378105683273074519108466782,05 OB-IMN GABA
316389102135958126224791071110066510807,05 OB-IMN GABA
321715323835755973195016441527171007343,33 Vascular
328337417298952147426209039170417785696,05 OB-IMN GABA
329973213072744191218952878190891288716,05 OB-IMN GABA
332151727209988300031526244101120100836,33 Vascular
33811915367944281079356348638851389114,05 OB-IMN GABA
339610349387281503903779482007242580197,05 OB-IMN GABA
37872638299892421086597461114552239259,05 OB-IMN GABA
44701602077552178449538446459947941971,31 OPC-Oligo
56090108202340118476608514226282061633,05 OB-IMN GABA
62010365907531459134773533378192304479,05 OB-IMN GABA
62934587682285622536532907445632013541,05 OB-IMN GABA
65412645211567535213128593228384780556,33 Vascular
73105423678473424205567793464555600646,05 OB-IMN GABA
85788020978370206331185998816139405217,05 OB-IMN GABA
85905466980250240255238621457241335367,05 OB-IMN GABA
86450418495201383354122469813219624542,05 OB-IMN GABA
88124753638862932303994017021221604385,31 OPC-Oligo
89749291077382539393582192309064138221,34 Immune
95844579970852349058306172400075370957,05 OB-IMN GABA
99759425154697155141915226087620596158,05 OB-IMN GABA
11116046624820826982761132019700024546,05 OB-IMN GABA
116538086960145646564739301170797860495,33 Vascular
117000673696918917949725145069839957315,05 OB-IMN GABA
142559356990181737641566282652703036565,05 OB-IMN GABA
154189896207107912994177204170548235855,05 OB-IMN GABA
156812433232176219005816380242154795426,31 OPC-Oligo
165409522567470709734184642266703671341,05 OB-IMN GABA
169944668263173911107333206083366592139,05 OB-IMN GABA
170623231325448293068476363713253289557,05 OB-IMN GABA
178840873682948868115035321440380964316,05 OB-IMN GABA
184366421281886279431868048954949066455,33 Vascular
189239136150509501030262737503763473964,05 OB-IMN GABA
195564490159852453723555988179836758994,05 OB-IMN GABA
210980014664796686575962831601425702992,05 OB-IMN GABA
212537985860651302405531449737696897008,34 Immune
222536527667417628270446242123380875337,05 OB-IMN GABA
224788491091205613625820375418981928702,33 Vascular
237828929222409429317935185551766094695,03 OB-CR Glut
239127123155615429950922826434614333914,33 Vascular
240745280981618887433166731273401255501,33 Vascular
251515416515552121778435311180990030942,05 OB-IMN GABA
253177370337641826865066889787490645024,05 OB-IMN GABA
26526163084305445108913330686435688227,03 OB-CR Glut
266220756424491504821423781037403425046,33 Vascular
27163002525237336476871772253831927363,30 Astro-Epen
277087209182080519047588170238438372503,31 OPC-Oligo
277973185448117624026791481549058554616,05 OB-IMN GABA
289258821918389111507688977379062945864,05 OB-IMN GABA
29938391846499811108837637124262316156,05 OB-IMN GABA
305303180668263995010690775543622616542,05 OB-IMN GABA
328525679068281271402331721483022337519,05 OB-IMN GABA
328871197509910249308729192317816910102,05 OB-IMN GABA
331615612909812312917535667288433472962,05 OB-IMN GABA
37616993908531108622129064635883126136,31 OPC-Oligo
48338282663498756659156173525043979769,33 Vascular
51665982096092178237477554568730719683,31 OPC-Oligo
64234785467853420136416359606820783711,31 OPC-Oligo
6610118154274045506726413812702523776,30 Astro-Epen
74922836625225293867504263998944440901,30 Astro-Epen
79510156446748252029762964205524419134,34 Immune
85241873439763562558799253237302735830,03 OB-CR Glut
88058283600808838495020647491193057373,33 Vascular
103657873230998325079773817641651243362,34 Immune
105184805154716495753966132877642134950,05 OB-IMN GABA
114575571255614513396529600653463410779,05 OB-IMN GABA
123369518455939746575552552668234680525,34 Immune
124031843409605024825154720574460393325,30 Astro-Epen
12929973551747935238034042704143826926,30 Astro-Epen
147472714961459699034311153416807870944,33 Vascular
151562128884184056968552207978478377939,34 Immune
153398589270982103872576224288005554652,05 OB-IMN GABA
161772169012794525609437330655744387282,34 Immune
179464842298816174246740170263878414642,30 Astro-Epen
201650171821748576404599059181829073792,03 OB-CR Glut
205447402345769876669939170855628236632,30 Astro-Epen
208853911031724319206475462924688767133,33 Vascular
213512617179332388290104027712535916799,33 Vascular
300270724696282237746306662326647388711,31 OPC-Oligo
307094831291977095538574087658077353452,30 Astro-Epen
307334317901238335471406201607414554799,33 Vascular
309169572267577425105741381990214214284,03 OB-CR Glut
317726142952194723760611970827834066426,05 OB-IMN GABA
319259615731035658129728672861979719738,33 Vascular
43231738130567950755400901230469339284,05 OB-IMN GABA
54726482250389098504222325965240354699,03 OB-CR Glut
57432412319783120461266209641690065253,05 OB-IMN GABA
64953902487941722283338868086529159714,03 OB-CR Glut
103608496346622452731467918877943585728,05 OB-IMN GABA
104414916149372867431268499693327276962,33 Vascular
104651354314551092015430789246539303815,05 OB-IMN GABA
106245409475063511161608413964046940391,05 OB-IMN GABA
110271520296340190180110918607589048306,05 OB-IMN GABA
113273349807171250201721300050139989685,03 OB-CR Glut
123154403837195492281373580696143302272,05 OB-IMN GABA
127822259794642104976987440193462152038,03 OB-CR Glut
1447367020659633364672974797925375149,05 OB-IMN GABA
150001438309665512388568209594523495589,05 OB-IMN GABA
151393728695080165370533293346832319182,05 OB-IMN GABA
151684064214408615857881644871087735118,05 OB-IMN GABA
160632603113982297386701289511622869468,05 OB-IMN GABA
162449883601226114811035727769163514040,03 OB-CR Glut
169837900850505205910062988624328613209,05 OB-IMN GABA
174224988564168686878577838421082064713,03 OB-CR Glut
179275781264679590771843640495715678700,03 OB-CR Glut
179924196101347003073649918235272998244,05 OB-IMN GABA
183008501115833130630499519373011988857,05 OB-IMN GABA
183071302269533562235042806141280186191,05 OB-IMN GABA
195991554639564618660685552335399295689,03 OB-CR Glut
2045368987161571910335052985466148294,05 OB-IMN GABA
206878406111295285695833162078550370635,03 OB-CR Glut
213611534663659605192675122534291666532,03 OB-CR Glut
231172510875013692208541873975179496184,33 Vascular
243635545222195206046113355267261975275,34 Immune
247058195897247690725145039380711894373,05 OB-IMN GABA
256203311833299790390830534451731218735,33 Vascular
258448934967897782278552226176182874254,03 OB-CR Glut
260337460328241441954322033056964760825,05 OB-IMN GABA
266829250772153393049830233477149531870,30 Astro-Epen
267305417667325618529100782485135879221,05 OB-IMN GABA
270835064845931118411301544540981526255,05 OB-IMN GABA
278207878449354485916864681872691874640,05 OB-IMN GABA
278965540905191807666434992697557364568,05 OB-IMN GABA
284120441853351634313154970063407379545,05 OB-IMN GABA
285577474802053344994699553636419613066,05 OB-IMN GABA
286687827706548069453235759051584159954,03 OB-CR Glut
287005322775120081094280296660867887211,03 OB-CR Glut
299267241389898819538756393660622818413,03 OB-CR Glut
300494172099271479567612023534669653529,05 OB-IMN GABA
316384162789480440231810158397851879423,05 OB-IMN GABA
322391297042686180594006816178830970031,05 OB-IMN GABA
323211165962881138755321863318675647243,30 Astro-Epen
332633190211342739561770893633239938829,05 OB-IMN GABA
336277286535188541922038029665687547779,05 OB-IMN GABA
34521671396295808194705184954812601244,05 OB-IMN GABA
53176709482129475584973395352919636858,05 OB-IMN GABA
58052813074295632180000029737935981439,33 Vascular
63333943716933797725405449242409760010,05 OB-IMN GABA
7045542204249447744793382177813832505,03 OB-CR Glut
75836587891071766099710587702311348639,03 OB-CR Glut
99669592215495783546095290389396928893,33 Vascular
106131392325733904998304398926788126815,05 OB-IMN GABA
114348514418249459529717077244853284486,05 OB-IMN GABA
124718362064960474941703809263718059034,33 Vascular
132933152076918572868555531428351549327,05 OB-IMN GABA
135185642182897116293333888588957243725,05 OB-IMN GABA
135663207365348342492743766701007751067,30 Astro-Epen
140841466328012853934193538767780895222,05 OB-IMN GABA
144896526432463673717678344425810376215,33 Vascular
152330092007175238117315882563466813348,31 OPC-Oligo
160443628234649119016451854919113599329,05 OB-IMN GABA
